icd_11_id	name	icd_11_code
342177102	Spinal arachnoid	XA0382
259507478	Spinal dura mater	XA8R98
720548932	Glomus jugulare	XA17K2
1058060994	Left ventricular papillary muscles	XA7S34
1981227379	T12 level	XA6FB9
613924498	Tentorium cerebelli	XA7N98
362622922	Para-aortic body	XA8S02
400106404	Aortic valve	XA19J4
882430552	Anterior cardiac veins	XA4TZ2
2092798548	Cardiac ventricle	XA7XU8
660512363	Anterior wall of heart	XA7RE3
356168761	Carotid body	XA0F61
1293717335	Great cardiac vein	XA38Z5
1634573898	Smallest cardiac vein	XA9498
2098878023	Middle cardiac vein	XA3UN3
219422544	Coronary sinus	XA16E4
273808805	Anterolateral wall of heart	XA5W05
1538734536	Posterior vein of the left ventricle	XA8HT6
1955611217	Left marginal vein of heart	XA0HP7
1535069916	High lateral wall of heart	XA1HH6
2127300188	Inferoposterior wall of heart	XA2H88
1438458126	Pericardial vein	XA4366
505403827	True posterior wall of heart	XA01U7
1350243387	Endocardium	XA3227
1947963948	Apical-lateral wall of heart	XA8ZQ8
816377166	Aortic body	XA0VA6
1493826598	Inferior wall of heart	XA3RM8
1360466216	Posterobasal wall of heart	XA7D76
1170554644	Cardiac atrium	XA91S4
535668545	Septal wall of heart	XA83Q5
1357213652	Posteroseptal wall of heart	XA60V2
1778343496	Right ventricular papillary muscles	XA5Y16
15812452	Mitral valve	XA7V72
1677065059	Anteroapical wall of heart	XA4U99
787267597	Right coronary artery	XA2QX7
965339684	Pulmonary valve	XA6WC4
986791328	Right marginal vein of heart	XA2KE8
1934266287	Arteries of heart	XA42G7
1642334362	Left main coronary artery	XA0F62
812722861	Posterolateral wall of heart	XA4RC1
1859287955	Cardiac septum	XA81Z5
2104691257	Small cardiac vein	XA6QD7
62966944	Oblique vein of the left atrium	XA6YW4
343377487	Lateral wall of heart	XA3XS7
1697151268	Papillary muscle	XA2DC8
69661229	Inferolateral wall of heart	XA61Y9
1348433454	Basal-lateral wall of heart	XA6GR4
1495317899	Anteroseptal wall of heart	XA2RT9
1954883051	Bundle of His	XA7J11
782339812	Tricuspid valve	XA6FF2
1266200740	Pericardium	XA2XU0
1656025598	Branches to diaphragm of the musculophrenic artery	XA4TH8
1973196094	Branches to lower part of the pericardium of the musculophrenic artery	XA1PX4
604514306	Deep branch of dorsal scapular artery	XA3M86
1385726880	Brachiocephalic trunk	XA2KA0
1419358023	Sinoatrial node	XA1UE3
2114486919	Atrioventricular node	XA4359
1474796775	Intercostal artery	XA7KK5
2081849642	Intercostal branches of the musculophrenic artery	XA0T62
1898163990	Perforating branches of the internal thoracic artery	XA1190
1712049110	Six anterior intercostal branches of the internal thoracic artery	XA14K0
351965526	Sternal branches of the internal thoracic artery	XA6UQ6
1213923926	Lower branches of the space anastomoses of the six anterior intercostal branches of the internal thoracic artery	XA0QG6
2042058087	Superior thoracic artery	XA8M67
46930929	Internal thoracic artery	XA9S49
1799284202	Musculophrenic artery	XA7EC2
842965671	Posterior intercostal artery	XA0WT1
207306511	Subcostal artery	XA3311
460544975	Superior phrenic artery	XA9J15
1308284441	Lateral thoracic artery	XA3DE1
891523663	Lower (3rd to 11th) posterior intercostal artery	XA1EE3
1358605327	Bronchial artery	XA6E07
1855926695	Thoracoacromial artery	XA79X5
1093096992	Aorta of thorax	XA8K52
1366916688	Subclavian artery	XA5D68
622249575	Supreme intercostal artery	XA7TT5
1204996303	Oesophageal artery	XA8ES3
698366470	Anterior communicating artery	XA2B10
1601398422	Upper branches of the six anterior intercostal branches of the internal thoracic artery	XA99C2
754290191	Anterior meningeal artery	XA00K1
38873033	Anterior ethmoidal artery	XA2QF4
189140967	Deep cervical artery	XA1NY7
502118778	Internal striate of the anterolateral central artery	XA5VX8
476998439	Costocervical trunk	XA2UK9
1565703689	Anterior superior alveolar artery	XA1GU9
383470025	Artery of pterygoid canal	XA2505
683594849	Hyoid artery	XA4H29
361571151	Deep auricular artery	XA7SK1
693393986	Greater palatine artery	XA2626
1997200087	Intracranial artery	XA85W7
1664557985	Lingual artery	XA2WS5
407661879	Inferior palpebral arch artery	XA4VH9
1079165983	Facial artery	XA3FL3
1577374863	Posterior auricular artery	XA13U3
1227665487	Occipital artery	XA9EU7
34787577	Carotid artery	XA9AD7
868053242	Cerebral artery	XA13S2
914462863	Cerebellar artery	XA5SN3
1736210895	Maxillary artery	XA18M5
1049124550	External striate of the anterolateral central artery	XA4QF0
1048329858	Lesser palatine artery	XA5Z38
1961568039	Lingual branch of the inferior alveolar artery	XA5TR9
2088754518	Glandular branches of the cervical artery	XA83M8
1780485007	Lateral branch of the posterior inferior cerebellar artery	XA16L7
1900737386	Lateral nasal branch of the facial artery	XA3N26
539635218	Dorsal nasal artery	XA18D8
901688951	Superficial temporal artery	XA0SB1
1238945801	Posterior ethmoidal artery	XA5881
882917392	Parietal branch of the superficial temporal artery	XA6XV2
232320336	Middle temporal artery	XA6X36
927055328	Right common carotid artery	XA53A8
298219809	Superior thyroid artery	XA7K29
488233278	Posterior septal branches of the sphenopalatine artery	XA4Q78
1948206945	Ascending pharyngeal artery	XA00E5
1148240399	Posterior inferior cerebellar artery	XA8RM9
258214391	Supratrochlear artery	XA6W31
102399399	Superficial petrosal branch of the anterior and posterior meningeal artery	XA82P9
1515163361	Superior laryngeal artery	XA9GU1
261122481	Posterior meningeal artery	XA8FA1
564788303	Superior cerebellar artery	XA7423
610366590	Posterior lateral nasal branches of the sphenopalatine artery	XA9VV0
414715249	Superior tympanic artery	XA50Q9
2025908094	Pterygoid branches	XA1K74
116268513	Posterior communicating artery	XA7U73
580307639	Transverse facial artery	XA9M59
860426430	Sphenopalatine artery, terminal branch	XA1BZ0
1468973209	Mylohyoid branch of the inferior alveolar artery	XA3TE9
675984423	Temporal branches of the anterior and posterior meningeal artery	XA65G3
691865150	Thyrocervical trunk	XA9XH0
430367510	Submental artery of the cervical artery	XA90T0
922897106	Twig to the upper part of lacrimal sac of the dorsal nasal artery	XA5D86
1179720336	Vertebral artery	XA1XP6
1390113938	Circulus arteriosus major artery	XA22D8
948666441	Branches to gingiva	XA4KE1
1588806649	Lateral palpebral artery	XA00Q9
1805900242	Long posterior ciliary artery	XA9RA2
2016708410	Central retinal artery	XA5RB0
857754818	Superficial branch of the transverse cervical artery	XA0898
1401318855	Supraorbital artery	XA1C15
1274611864	Cystic artery	XA0JE4
956846616	Common hepatic artery	XA26R6
792647857	Coeliac artery	XA8577
1540119742	Branches to abdominal muscles of the musculophrenic artery	XA8BY2
1741418169	Zygomatic branches of the lacrimal artery	XA1Q49
1021997417	Ascending branch of the left colic artery	XA82R7
1063440615	Orbital branches of the anterior and posterior meningeal artery	XA34H5
2052499607	Descending vasa recta	XA1VJ7
1774319231	Anterior suprarenal artery	XA7TZ1
273001342	Transverse cervical artery	XA6142
1929541513	Infraorbital artery	XA5C33
992578185	Superior palpebral arch artery	XA35L5
329537166	Descending branch of the left colic artery	XA6NY6
1234904889	Lacrimal artery	XA5P69
1908314926	Anterior ciliary artery	XA94Y6
738324041	Medial palpebral artery	XA8VA1
1721169902	Short posterior ciliary artery	XA04E2
1173557330	Circulus arteriosus minor artery	XA8T70
2057488593	Inferior epigastric artery	XA3F13
1705623832	Hepatic artery	XA5AP2
941014129	Inferior phrenic artery	XA2LL9
1373913704	Gastroduodenal artery	XA0NN4
1925337830	Dorsal pancreatic artery	XA1QB0
895509887	Intestinal artery	XA68L7
529503959	Lumbar artery	XA4UK9
834011945	Mesenteric artery	XA6CA5
145224215	Inferior mesenteric artery	XA2N15
734139817	Left colic artery	XA6WR7
3344486	Left gastro-omental artery	XA9AQ6
391682968	Hepatic branch of the left gastric artery	XA2LQ8
1187784360	Right gastric artery	XA9HE0
450503390	Umbilical artery	XA0VZ0
456174847	Middle suprarenal artery	XA1GQ7
76296782	Sigmoid artery	XA02A2
7405400	Left gastric artery	XA0LL0
1448926462	Diaphragmatic vein	XA9NE2
297606231	Hemiazygos vein	XA4GF1
1050306512	Subclavian vein	XA6YT2
130572738	Brachiocephalic vein	XA57F8
92333345	Azygos vein	XA7AN5
1557228632	Proper hepatic artery	XA8C72
1553111910	Superior pancreaticoduodenal artery	XA2870
1270546342	Right gastro-omental artery	XA8V02
1882159225	Mediastinal vein	XA6JE5
1921099224	Terminal branches of the proper hepatic artery	XA51U4
30129999	Accessory hemiazygos vein	XA6DM9
961258790	Superior mesenteric artery	XA3VR0
2129236671	Posterior suprarenal artery	XA00T1
2003943329	Bronchial vein	XA1GY9
484535831	Superior epigastric vein	XA4VD1
1648096464	Subscapular vein	XA8WJ4
1820752768	Anterior medial malleolar artery	XA4K68
36324031	Innominate vein	XA27D1
1791382209	Internal mammary vein	XA3V69
180271312	Superior intercostal vein	XA4DR2
1610376104	Superior vena cava	XA5WA4
2075008960	Anterior lateral malleolar artery	XA91J1
1709848102	Splenic artery	XA0R02
202950719	Renal artery	XA69V9
1893406783	Intercostal vein	XA9HG3
1332517362	Thoracoabdominal aorta	XA9NQ2
699532048	Subcostal vein	XA3568
679888423	Oesophageal vein	XA3VU3
1580105665	Anterior tibial recurrent artery	XA7BL5
724989423	Ascending branch of the lateral femoral circumflex artery	XA5BU3
241753752	Thymic vein	XA2YF2
511123968	Communicating branch of the fibular artery to the anterior tibial artery	XA4VS8
59835048	Acetabular branch	XA61E8
1137204377	Branch of the medial inferior genicular artery to popliteus	XA42R8
347694696	Deep branch of the descending branch of the medial femoral circumflex artery	XA7DF6
1833328145	Transverse scapular vein	XA2DL5
723799271	Branch of the medial superior genicular artery to surface of the femur and the knee-joint	XA2DD1
1784937663	Anterior tibial artery	XA6CN3
1597018536	Ascending branch of the medial femoral circumflex artery	XA0DB6
918712255	Descending genicular artery	XA3CV5
528217745	Deep femoral artery	XA3KL5
937198040	First perforating artery	XA2GU0
1621998375	Deep branch of the lateral superior genicular artery	XA19F5
1008603439	Lateral femoral circumflex artery	XA9EP9
1209595240	Medial femoral circumflex artery	XA6920
988393448	Descending branch of the medial femoral circumflex artery	XA15J8
1121366784	Dorsalis pedis artery	XA41L4
655330496	Fibular artery	XA9GM6
1716010216	Descending branch of the lateral femoral circumflex artery	XA3SV6
1225136897	Muscular branches of the anterior tibial artery	XA0PT7
2005262311	Middle genicular artery	XA5LB1
1425146193	Femoral artery	XA2JF3
552920344	Perforating artery	XA0GA4
708485760	Medial plantar artery	XA7PN1
1007429671	Branch of the medial superior genicular artery to vastus medialis	XA7WF1
1394299391	Popliteal artery	XA44K1
1442764352	Posterior tibial artery	XA6LK2
1144206655	Musculo-articular branch of the descending genicular artery	XA9TP5
1567239247	Lateral inferior genicular artery	XA4B67
157238592	Perforating branch of the fibular artery to the posterior tibial artery	XA1YF2
412263999	Second perforating artery	XA2Z59
1743776255	Superficial femoral artery	XA5PP5
2102106239	Posterior tibial recurrent artery	XA33D9
568986495	Saphenous branch of the descending genicular artery	XA09P5
1423980633	Medial inferior genicular artery	XA1QB3
263897855	Third or fourth perforating artery	XA8J55
1507137127	Superficial branch of the lateral superior genicular artery	XA5687
344060960	Renal vein	XA3200
1024640576	Lateral plantar artery	XA6QR6
1731329088	Common femoral artery	XA8YC8
308076967	Sural artery	XA08Q7
1444883408	Iliolumbar vein	XA9X28
1253451977	Deep dorsal vein of the penis	XA03F7
1902139432	Transverse branch of the lateral femoral circumflex artery	XA4XR2
522860713	Pampiniform plexus	XA05M3
837274897	Uterine vein	XA8M77
202043703	Deep vein of the penis	XA7U63
1978134600	Prostatic vein	XA8WY0
2031170783	Adrenal vein	XA6TQ3
1594360800	Pubic vein	XA0GG0
343250024	Suprarenal vein	XA2WW4
1916154530	Deep artery of penis	XA7AM0
333394936	Vesical plexus	XA0DB7
767675176	Superficial branch of the descending branch of the medial femoral circumflex artery	XA7W56
728218583	Ovarian Vein	XA4PC3
2145732048	Corpus cavernosum penis	XA6YL8
1932057799	Artery of bulb of vestibule	XA30X9
350791776	Obturator vein	XA5AH6
1643160178	Perineal vein	XA1W18
245153504	Sacral vein	XA71Q4
651143633	Uterine plexus	XA7AB3
536146849	Vulval vein	XA9GG9
83318584	Vesical vein	XA7GN4
1677768711	Artery of bulb of penis	XA5PV1
310520495	Vaginal vein	XA1MK5
1450604464	Superficial dorsal vein of the penis	XA4TQ4
260198585	Sigmoid vein	XA8HY5
868619664	Iliac vein	XA03Q4
1637968970	Superficial branch of the superior gluteal artery	XA2TT0
707304330	Iliac branch of the iliolumbar artery	XA5GV0
1513417623	Gluteal vein	XA8GA3
216836217	Internal pudendal artery	XA7FK7
403137061	Pudendal vein	XA3F81
653736855	Ovarian artery in females	XA1MF5
582771193	Inferior vesical artery	XA2QX3
74994186	Iliolumbar artery	XA7D46
1341236682	Inferior branch of the lateral sacral artery	XA3XS2
1023475530	Lateral sacral artery	XA5Y50
1987930318	Obturator artery	XA69V8
1765119545	Posterior scrotal branches of the internal pudendal artery	XA2025
139694673	Deep external pudendal artery	XA4AP3
1550252834	Dorsal artery of penis	XA4X54
13068322	Inferior gluteal artery	XA0G82
1141614457	Spermatic Vein	XA5KK7
898893113	Middle rectal artery	XA8X93
1696487010	Deep artery of clitoris	XA4XP0
1120177142	Deep branch of the superior gluteal artery	XA14N2
1490665738	Superior branch of the lateral sacral artery	XA0AZ8
1197825977	Urethral artery	XA85K8
1110502322	Vaginal artery	XA47A2
1988692106	Superior gluteal artery	XA26E6
781689250	Uterine artery	XA0610
836722519	Testicular artery in males	XA0UK9
719125454	Median sacral artery	XA82V4
2115891961	Perineal artery	XA5MN1
968869218	Deferential artery	XA27B8
1263443938	Dorsal artery of clitoris	XA4FK8
1808434606	Ascending branches of the inferior ulnar collateral artery	XA8ZA6
1427672946	Superior vesical artery	XA1426
979253394	Anterior humeral circumflex artery	XA0H14
1292809823	Common interosseous artery	XA4RU3
701064826	Branch to volar carpal network of the anterior interosseous artery	XA5RC6
1460927649	Anterior ulnar recurrent artery	XA7U09
1087371303	Axillary artery	XA38W3
1347238777	Posterior labial branches  of the internal pudendal artery	XA34Z7
336523538	Brachial artery	XA1138
1937337123	Inferior adrenal artery	XA9QC3
540176836	Iliac artery	XA83D6
1276139578	Anterior interosseous artery	XA2PP8
2095243630	Inferior ulnar collateral artery	XA9F90
1149542985	Descending branches of the inferior ulnar collateral artery	XA1ES5
353378167	Radial branches in the hand of the radial artery	XA91J7
1969812858	Interosseous recurrent artery	XA9179
1403831945	Radial artery	XA8RG5
1219453458	Branches to the deltoid muscle of the Profunda brachii artery	XA91T8
1648398778	Posterior interosseous artery	XA51P8
1512493727	Posterior ulnar recurrent artery	XA8JY7
405090633	Palmar carpal branch of radial artery	XA2F13
127512570	Palmar carpal arch	XA0GZ0
1909968722	Medial collateral artery	XA2722
1530412282	Muscular branches of the anterior interosseous artery	XA8LL2
913701065	Radial branches at the wrist of the radial artery	XA9W25
479857505	Princeps pollicis artery	XA05L5
52860370	Profunda brachii artery	XA2PP0
1792306121	Radial branches in the forearm of the radial artery	XA3SL1
37256119	First dorsal metacarpal artery	XA2UT9
635610657	Deep palmar arch	XA3M37
252532105	Superficial palmar branch of the radial artery	XA5BG5
1602684626	Superior ulnar collateral artery	XA0JA6
1077647457	Ulnar artery	XA23B7
2125096335	Deep volar branch of ulnar artery	XA1VB5
280087354	Volar carpal network	XA90B4
869543046	Dorsal carpal arch	XA9ZJ6
559782921	Dorsal carpal branch of radial artery	XA44C1
196243361	Radialis indicis of the radial artery	XA62C1
1523757785	Subscapular artery	XA2YJ5
1616501601	Buccinator vein	XA5SG1
218009969	Angular vein	XA8ZS9
313033185	Basal vein	XA8ZU5
798717647	Alveolar vein	XA37J7
56488104	Temporal vein	XA6HG4
762731602	Posterior humeral circumflex artery	XA0882
852148961	Superficial palmar arch	XA5AG1
1819417400	Cerebellar vein	XA91N0
1426765432	Cerebral vein	XA2LX2
1570655241	Deep cervical vein	XA9U81
1184753808	Cricothyroid vein	XA7C08
1109578424	Choroid vein	XA49Y4
620513350	Dorsal carpal network	XA7M90
735063201	Basilar plexus	XA6SL1
1849335769	Frontal vein	XA74U9
283116802	Emissary vein of the foramen of Vesalius	XA12G2
615351934	Emissary vein	XA14M4
1952719383	Frontal venous lacunae	XA0CA3
1864659390	Diploic vein	XA2QB0
2112763393	Maxillary vein	XA4ZZ3
684044567	Great anastomotic vein of Trolard	XA3DS7
1728031634	Radial collateral artery	XA3PZ4
1758273808	Cortical vein	XA9TJ8
2113670921	Radial recurrent artery	XA3H61
152875534	Parietal venous lacunae	XA4HX4
188574353	Posterior anastomotic vein of Labbé	XA2NF3
506779342	Parotid vein	XA91G2
2009475287	Occipital vein	XA01E7
1011867415	Palatine vein	XA1SM5
1451366392	Pterygoid venous plexus	XA0QP2
301919079	Sublingual vein	XA7K99
1735278791	Sphenopalatine vein	XA0M51
290028561	Masseteric vein	XA8Z61
1860457681	Pharyngeal vein	XA98C1
132303504	Stylomastoid vein	XA4XY4
337430552	Inferior striate vein	XA9GT2
975527400	Terminal vein	XA8680
1413411665	Tracheal vein	XA7F45
95047279	Vein from the tympanic cavity	XA22T9
78946314	Vein of the pterygoid canal	XA9914
1058649489	Lingual vein	XA8NY9
1103310664	Laryngeal vein	XA23C4
1282096464	Submaxillary vein	XA7ZY4
423672408	Thyroid vein	XA9VA8
1463377815	Palpebral vein	XA9SD5
1125554065	Transverse cervical vein	XA6945
581343498	Auricular vein	XA97T8
644875578	Labial vein	XA52V8
1531140496	Submental vein	XA1LD6
455251447	Deep temporal vein	XA1LU7
1298102375	Extraspinal vein	XA2L55
1657771144	Pterygoid plexus	XA5TG4
1333698808	Venous Sinuses	XA1VJ8
1984297610	Vein of the ala nasi	XA21F0
1230492985	Meningeal vein	XA4105
87519831	Ophthalmic vein	XA0X91
1626229783	Occipital venous lacunae	XA7AS3
1101689656	Pterygoid vein	XA1VP6
1406641151	Superior sagittal vein	XA1RV1
1482081336	Vertebral vein	XA7QR6
2070992054	Venous jugular arch	XA1K34
1329420234	Vena comitans of the hypoglossal nerve	XA1RH4
304027287	Orbital vein	XA9XW7
204313222	Jugular vein	XA4582
1036782922	Vein of the pericranium	XA73J2
1181321432	Anterior vertebral vein	XA0ET2
1988439573	Facial vein	XA0BP3
1128021215	Caput medusae vein	XA9PF5
995291135	Inferior vena cava	XA7UV5
674353489	Lumbar vein	XA52L9
619606352	Ileocolic vein	XA95M2
1926261744	Cystic Vein	XA1MQ4
134372457	Pancreatic vein	XA3X37
636526377	Hepatic Vein	XA2UD7
1914964904	Ascending lumbar vein	XA4DQ4
1692852553	Splenic vein	XA0J33
1363274776	Anterior vertebral venous plexus	XA0BP6
715628216	Rectal venous plexus	XA5JV6
843433937	Portal Vein	XA1E17
659323790	Pancreaticoduodenal vein	XA4XM0
819169336	Colic vein	XA2DK6
2069528568	Cephalic vein	XA4YQ8
196189718	Phrenic vein	XA1EK8
1098168382	Deep volar venous arch	XA7902
358773790	Rectal vein	XA5T10
1369577561	Mesenteric vein	XA5KA1
1068376807	Epigastric vein	XA04Q7
1285512456	Proper volar digital vein	XA3GZ6
817550408	Volar interosseous vein	XA2C08
663924872	Volar digital vein	XA2Y72
532087953	Ulnar vein	XA8CK3
500509502	Dorsal interosseous vein	XA6NS3
1466472919	Superficial volar venous arch	XA7HM9
1673012881	Lateral thoracic vein	XA4A41
148674401	Volar metacarpal vein	XA13N1
48112377	Median basilic vein	XA1YZ7
368461369	Median antebrachial vein	XA3TW9
1729068393	Dorsal digital veins	
1283174126	Medulla oblongata	XA17J6
384031631	Accessory cephalic vein	XA0QT1
1866146493	Veins of stomach	XA1C53
1022904417	Basilic vein	XA6JD7
